date,items,employeeId,customerId,totalCost,_id
Thu Aug 31 2017 18:17:50 GMT+1000 (Australian Eastern Standard Time),",coke=3[$10],fanta=34[$25],apple=5[$3],soup=45[$1],bread=36[$2],banana=47[$2],lip stick=11[$40]",default,default,1546,a2DDaNbUaXo4bXlR
Tue Nov 24 2020 04:27:16 GMT+1100 (Australian Eastern Daylight Time),",fanta=38[$25],apple=44[$3],coke=15[$10],water=9[$200],lip stick=2[$40],banana=15[$2],soup=33[$1],bread=17[$2]",default,default,3209,a3mnHZuJ79WPcg0Q
Wed Jun 13 2012 21:21:07 GMT+1000 (Australian Eastern Standard Time),",bread=21[$2],soup=41[$1],lip stick=35[$40],fanta=29[$25],water=46[$200],coke=12[$10]",default,default,11528,a3qjtWwW6tH2eV0e
Thu Oct 24 2013 09:56:40 GMT+1100 (Australian Eastern Daylight Time),",lip stick=41[$40],soup=39[$1],coke=32[$10],banana=23[$2],water=41[$200],bread=35[$2],apple=31[$3],fanta=42[$25]",default,default,11458,a5BFUerFTUsnmyGD
Wed Nov 23 2016 20:52:33 GMT+1100 (Australian Eastern Daylight Time),",soup=41[$1],water=47[$200],fanta=1[$25],lip stick=25[$40],coke=21[$10],bread=1[$2],banana=38[$2],apple=22[$3]",default,default,10820,a5O3irTTaSHDpEq7
Tue Jun 14 2016 14:33:05 GMT+1000 (Australian Eastern Standard Time),",banana=39[$2],coke=17[$10],apple=22[$3],soup=49[$1],water=47[$200],bread=42[$2]",default,default,9847,a5p75i4PpxKRnWpt
Sat Feb 15 2014 20:24:59 GMT+1100 (Australian Eastern Daylight Time),",soup=47[$1],water=45[$200],bread=13[$2],coke=1[$10],fanta=10[$25],apple=23[$3],lip stick=36[$40],banana=8[$2]",default,default,10858,a8VFId4IHUWmPiKZ
Sun Feb 03 2013 00:32:36 GMT+1100 (Australian Eastern Daylight Time),",banana=41[$2],bread=47[$2],water=49[$200],lip stick=39[$40],fanta=25[$25],apple=40[$3]",default,default,12281,a9hngj0aMwruY3tB
Tue Jun 06 2017 04:10:55 GMT+1000 (Australian Eastern Standard Time),",banana=26[$2],coke=15[$10],apple=26[$3],lip stick=5[$40],fanta=34[$25],soup=24[$1],water=15[$200],bread=50[$2]",default,default,4454,a9uelLOAmxbMfTgx
Fri Oct 25 2013 08:34:52 GMT+1100 (Australian Eastern Daylight Time),",soup=8[$1],coke=41[$10],banana=15[$2],apple=49[$3]",default,default,595,aAF8Fh1G6b5Vvsbu
Mon Jun 22 2015 13:46:46 GMT+1000 (Australian Eastern Standard Time),",bread=27[$2],fanta=5[$25],apple=12[$3],soup=41[$1],lip stick=32[$40],water=16[$200],banana=44[$2],coke=41[$10]",default,default,5234,aAL1LQuavmvx4Rfn
Sat Aug 23 2014 15:20:35 GMT+1000 (Australian Eastern Standard Time),",lip stick=2[$40],water=41[$200],coke=36[$10],fanta=17[$25],apple=6[$3],bread=33[$2],soup=32[$1],banana=5[$2]",default,default,9191,aC0UK5NNHXZWbWaZ
Tue Sep 17 2019 10:26:52 GMT+1000 (Australian Eastern Standard Time),",coke=16[$10],water=39[$200],soup=50[$1],bread=26[$2],banana=5[$2],lip stick=2[$40],fanta=14[$25],apple=44[$3]",default,default,8634,aCdOvGUOBTjGFB34
Tue Oct 31 2017 08:28:34 GMT+1100 (Australian Eastern Daylight Time),",water=14[$200],fanta=32[$25],bread=46[$2],soup=26[$1],lip stick=20[$40],banana=50[$2],coke=42[$10],apple=48[$3]",default,default,5182,aDYFB9G1G7a0xTCZ
Mon Aug 14 2017 11:20:26 GMT+1000 (Australian Eastern Standard Time),",coke=40[$10],banana=22[$2],apple=48[$3],lip stick=25[$40],bread=43[$2],fanta=40[$25]",default,default,2674,aFAexUztIQ0Tew6c
Sat May 04 2013 16:37:40 GMT+1000 (Australian Eastern Standard Time),",lip stick=48[$40],coke=44[$10],banana=37[$2],soup=7[$1],apple=14[$3],bread=10[$2],water=19[$200]",default,default,6303,aHYS2KhzOZbEjwHS
Fri Oct 25 2019 20:19:05 GMT+1100 (Australian Eastern Daylight Time),",bread=37[$2],apple=29[$3],banana=20[$2],coke=37[$10],soup=10[$1],fanta=43[$25],lip stick=9[$40]",default,default,2016,aOUcmrmmB8hMtk38
Wed Jul 03 2019 05:25:47 GMT+1000 (Australian Eastern Standard Time),",fanta=9[$25],water=34[$200],lip stick=2[$40],banana=10[$2],soup=7[$1],bread=29[$2],apple=7[$3],coke=36[$10]",default,default,7571,aQvXnN5zTMG1K16B
Tue Jan 27 2015 09:46:08 GMT+1100 (Australian Eastern Daylight Time),",lip stick=44[$40],soup=49[$1],banana=30[$2],bread=39[$2],fanta=22[$25],coke=45[$10],water=6[$200]",default,default,4147,aRMEF6qC6jXFggaG
Sat Aug 03 2013 13:59:02 GMT+1000 (Australian Eastern Standard Time),",soup=31[$1],apple=31[$3],coke=41[$10],banana=11[$2],water=1[$200],fanta=30[$25],bread=11[$2]",default,default,1528,aRUYCNTREdE3FEYL
Sun Jun 11 2017 15:07:50 GMT+1000 (Australian Eastern Standard Time),",banana=38[$2],apple=14[$3],bread=6[$2],fanta=38[$25],coke=24[$10],soup=12[$1]",default,default,1332,aVCEqOUa4XbrM2fK
Sun May 09 2021 23:20:43 GMT+1000 (Australian Eastern Standard Time),",fanta=6[$25],bread=8[$2],soup=1[$1],banana=22[$2],coke=13[$10],lip stick=35[$40],apple=23[$3],water=13[$200]",default,default,4410,aVD8HrGhEozhq0Xu
Mon Jul 18 2016 21:32:58 GMT+1000 (Australian Eastern Standard Time),",apple=30[$3],soup=11[$1],bread=28[$2],lip stick=28[$40],fanta=40[$25],water=20[$200],banana=49[$2],coke=15[$10]",default,default,6525,aWVxK1fPFFLn6NUc
Sat Nov 28 2015 23:32:52 GMT+1100 (Australian Eastern Daylight Time),",water=45[$200],bread=15[$2],coke=10[$10],banana=33[$2],fanta=45[$25],soup=39[$1],apple=44[$3],lip stick=11[$40]",default,default,10932,aXBb3uC5kNVUrsaC
Sat Oct 17 2020 19:02:22 GMT+1100 (Australian Eastern Daylight Time),",coke=44[$10],soup=28[$1],fanta=34[$25],bread=36[$2]",default,default,1390,abst2GivmOsZUr9I
Wed Oct 12 2016 15:31:48 GMT+1100 (Australian Eastern Daylight Time),",bread=25[$2],banana=15[$2],water=5[$200],soup=40[$1],fanta=50[$25],lip stick=41[$40],apple=2[$3]",default,default,4016,acvXt8E9kHht2Qde
Sun Mar 30 2014 00:15:27 GMT+1100 (Australian Eastern Daylight Time),",banana=31[$2],bread=11[$2],coke=19[$10],apple=19[$3],fanta=5[$25],soup=6[$1]",default,default,462,adCiSftgfk1lMkjg
Tue May 04 2021 07:42:30 GMT+1000 (Australian Eastern Standard Time),",banana=15[$2],fanta=46[$25],apple=24[$3],soup=19[$1],water=35[$200],bread=4[$2],lip stick=22[$40],coke=50[$10]",default,default,9659,adCrcU9iDmhg3gFN
Tue Jul 29 2014 23:58:34 GMT+1000 (Australian Eastern Standard Time),",soup=12[$1],coke=30[$10],water=2[$200],fanta=37[$25],bread=14[$2],apple=25[$3],lip stick=47[$40],banana=16[$2]",default,default,3652,ajlEDYKcpp3OFwO0
Thu Jan 17 2019 02:40:51 GMT+1100 (Australian Eastern Daylight Time),",water=16[$200],lip stick=35[$40],coke=42[$10],fanta=30[$25],soup=21[$1],apple=7[$3],banana=28[$2],bread=14[$2]",default,default,5896,atLiPqZ77GwLhPNd
Thu Jul 18 2019 04:12:46 GMT+1000 (Australian Eastern Standard Time),",water=9[$200],apple=18[$3],banana=42[$2],coke=24[$10],lip stick=23[$40],soup=25[$1],fanta=14[$25],bread=17[$2]",default,default,3507,aujJdImRy73BMfc8
Sun Jan 21 2018 04:59:04 GMT+1100 (Australian Eastern Daylight Time),",lip stick=25[$40],apple=10[$3],coke=40[$10],soup=11[$1],fanta=25[$25],bread=35[$2]",default,default,2136,awPmPsvNgvW5gwgN
Tue Jun 23 2020 20:26:30 GMT+1000 (Australian Eastern Standard Time),",lip stick=13[$40],fanta=28[$25],soup=16[$1],coke=18[$10],apple=47[$3],banana=29[$2],bread=20[$2],water=19[$200]",default,default,5455,ax5WGXedGzWFNUrS
Fri Feb 24 2012 18:38:50 GMT+1100 (Australian Eastern Daylight Time),",bread=5[$2],banana=4[$2],soup=44[$1],fanta=30[$25],water=29[$200],apple=10[$3],coke=23[$10]",default,default,6872,aydgpzGj96hv4OqP
Sat Jun 17 2017 01:21:22 GMT+1000 (Australian Eastern Standard Time),",soup=37[$1],lip stick=50[$40],water=30[$200],coke=12[$10],fanta=28[$25],bread=49[$2],banana=48[$2]",default,default,9051,aymWNsKbJQL7Yf8X
Wed Sep 30 2020 10:08:49 GMT+1000 (Australian Eastern Standard Time),",bread=17[$2],fanta=31[$25],coke=42[$10],water=34[$200],soup=21[$1],banana=35[$2],lip stick=5[$40]",default,default,8320,az0GPccsOiPWkBzd
Sat Sep 07 2013 14:57:32 GMT+1000 (Australian Eastern Standard Time),",bread=40[$2],fanta=23[$25],soup=36[$1],coke=43[$10]",default,default,1121,az9P3yLzwAZpfwmt
Sat Jan 14 2017 16:39:27 GMT+1100 (Australian Eastern Daylight Time),",lip stick=35[$40],fanta=15[$25],banana=41[$2],apple=7[$3],coke=6[$10],soup=18[$1]",default,default,1956,b0zVeYYIHYnU1HLd
Sun Feb 01 2015 21:12:41 GMT+1100 (Australian Eastern Daylight Time),",lip stick=28[$40],water=14[$200],banana=7[$2],bread=43[$2],apple=37[$3],fanta=23[$25],coke=37[$10]",default,default,5076,b2zyVpsSXNywBb6p
Wed Jan 20 2016 07:59:44 GMT+1100 (Australian Eastern Daylight Time),",lip stick=26[$40],apple=8[$3],bread=50[$2],coke=26[$10],fanta=2[$25],water=20[$200],soup=43[$1]",default,default,5517,b3BRrVtrMwDK1Nq4
Thu Mar 09 2017 18:22:15 GMT+1100 (Australian Eastern Daylight Time),",water=8[$200],lip stick=25[$40],soup=12[$1],fanta=50[$25],banana=19[$2],coke=43[$10],apple=24[$3],bread=34[$2]",default,default,4470,b4Rign1MA79n5JgV
Tue May 15 2012 05:32:27 GMT+1000 (Australian Eastern Standard Time),",water=5[$200],banana=19[$2],coke=3[$10],bread=9[$2],soup=30[$1],lip stick=43[$40],fanta=11[$25],apple=40[$3]",default,default,3231,b52cRjcSpdZijjA7
Mon Nov 03 2014 09:41:58 GMT+1100 (Australian Eastern Daylight Time),",coke=40[$10],bread=8[$2],apple=27[$3]",default,default,497,b5BqF5hNdBezFmhV
Sun Aug 19 2012 04:56:03 GMT+1000 (Australian Eastern Standard Time),",banana=16[$2],fanta=3[$25],water=45[$200],apple=4[$3],coke=35[$10],soup=23[$1],bread=4[$2],lip stick=11[$40]",default,default,9940,b7aHzvOU9mOBjNmt
Tue Feb 12 2013 14:15:36 GMT+1100 (Australian Eastern Daylight Time),",apple=29[$3],coke=39[$10],water=38[$200],bread=27[$2],soup=22[$1],banana=1[$2]",default,default,8155,b961XO2Xev6pRJ8T
Tue Jun 02 2015 11:31:45 GMT+1000 (Australian Eastern Standard Time),",apple=19[$3],coke=6[$10],fanta=43[$25],bread=33[$2]",default,default,1258,bAEAZH4riNtDopd0
Sat Nov 22 2014 06:54:11 GMT+1100 (Australian Eastern Daylight Time),",banana=4[$2],coke=22[$10],water=31[$200],apple=39[$3],lip stick=33[$40],soup=11[$1],bread=35[$2],fanta=7[$25]",default,default,8121,bARgjjShmqLMWg6c
Mon Oct 26 2020 07:51:41 GMT+1100 (Australian Eastern Daylight Time),",fanta=5[$25],soup=28[$1],bread=48[$2],apple=4[$3],lip stick=18[$40],water=37[$200],banana=9[$2],coke=44[$10]",default,default,8839,bAosmPCEcExSFocb
Fri Feb 05 2021 10:06:51 GMT+1100 (Australian Eastern Daylight Time),",coke=28[$10],bread=34[$2],water=29[$200],fanta=20[$25],lip stick=38[$40],banana=1[$2],apple=14[$3]",default,default,8212,bCzvguoeyEBbbmT1
Thu Nov 05 2020 17:48:24 GMT+1100 (Australian Eastern Daylight Time),",banana=3[$2],water=11[$200],fanta=27[$25],soup=9[$1],bread=45[$2],lip stick=41[$40],coke=1[$10],apple=29[$3]",default,default,4717,bENPc600mtFooYd3
Sat Mar 02 2019 13:23:46 GMT+1100 (Australian Eastern Daylight Time),",bread=33[$2],coke=40[$10],water=11[$200],banana=8[$2],apple=41[$3],fanta=33[$25],soup=12[$1],lip stick=14[$40]",default,default,4202,bH8R1XMpWaL0ALxC
Sat Sep 29 2012 09:06:57 GMT+1000 (Australian Eastern Standard Time),",coke=33[$10],soup=11[$1],lip stick=27[$40],water=36[$200],banana=19[$2],apple=39[$3],fanta=35[$25],bread=50[$2]",default,default,9751,bIGXfJAfHDI2DOcv
Tue Sep 25 2012 20:16:52 GMT+1000 (Australian Eastern Standard Time),",bread=44[$2],water=49[$200],lip stick=47[$40],coke=11[$10],apple=48[$3],soup=7[$1],banana=37[$2],fanta=50[$25]",default,default,13353,bJC5581SSsnGcBUI
Sat Mar 27 2021 22:01:10 GMT+1100 (Australian Eastern Daylight Time),",apple=46[$3],soup=31[$1],fanta=47[$25],lip stick=38[$40],bread=9[$2],banana=6[$2],water=23[$200],coke=35[$10]",default,default,7844,bM6P09UY6fupGgVp
Thu Jun 13 2019 08:36:31 GMT+1000 (Australian Eastern Standard Time),",lip stick=35[$40],apple=19[$3],fanta=24[$25],banana=43[$2],coke=2[$10],bread=47[$2],soup=15[$1]",default,default,2272,bONwzam54n0AlOJr
Sun May 13 2018 08:34:44 GMT+1000 (Australian Eastern Standard Time),",lip stick=6[$40],coke=32[$10],banana=10[$2],soup=27[$1],apple=8[$3],water=44[$200],fanta=29[$25],bread=8[$2]",default,default,10172,bOOe2VtmjMooeuQN
Fri Oct 11 2019 17:49:25 GMT+1100 (Australian Eastern Daylight Time),",water=19[$200],fanta=33[$25],soup=22[$1]",default,default,4647,bQrQu7dJDg4eDQP6
Wed Sep 06 2017 19:29:04 GMT+1000 (Australian Eastern Standard Time),",banana=50[$2],water=39[$200],lip stick=6[$40],soup=32[$1],coke=39[$10],apple=42[$3],fanta=3[$25]",default,default,8763,bT6ss5BZTqlgCpQ7
Thu Aug 06 2015 10:57:27 GMT+1000 (Australian Eastern Standard Time),",coke=16[$10],fanta=46[$25],bread=48[$2],water=37[$200],soup=12[$1],banana=11[$2],lip stick=24[$40]",default,default,9800,bW2Dy2bgVz3YgwMb
Sat Feb 24 2018 01:57:02 GMT+1100 (Australian Eastern Daylight Time),",banana=37[$2],fanta=9[$25],coke=18[$10],apple=44[$3],water=44[$200],lip stick=5[$40],bread=22[$2]",default,default,9655,bXjOgM6qoqIuRUqk
Mon Mar 22 2021 14:42:53 GMT+1100 (Australian Eastern Daylight Time),",bread=37[$2],fanta=32[$25],banana=39[$2],lip stick=46[$40],water=17[$200],coke=28[$10],apple=24[$3],soup=21[$1]",default,default,6565,bYJ2jM0lVDuIgAGD
Tue Apr 06 2021 01:47:36 GMT+1000 (Australian Eastern Standard Time),",lip stick=6[$40],bread=35[$2],soup=1[$1],apple=1[$3],coke=13[$10],banana=2[$2]",default,default,448,bYV5TWN0wShfgVAv
Thu Jun 19 2014 13:18:32 GMT+1000 (Australian Eastern Standard Time),",apple=18[$3],soup=9[$1],lip stick=32[$40],water=45[$200],banana=43[$2],bread=38[$2],coke=40[$10]",default,default,10905,bZQZ132OGcDW33L0
Mon Jul 29 2013 01:42:22 GMT+1000 (Australian Eastern Standard Time),",bread=4[$2],banana=44[$2],coke=32[$10],soup=21[$1],water=9[$200],fanta=50[$25],apple=33[$3],lip stick=8[$40]",default,default,3906,bZj7UGb38nSlBYpO
Mon Jan 07 2013 22:15:21 GMT+1100 (Australian Eastern Daylight Time),",apple=22[$3],water=45[$200],banana=49[$2],coke=24[$10],lip stick=3[$40],soup=47[$1],bread=29[$2]",default,default,9629,bcFUsRdLzcJJeSDp
Thu Dec 20 2012 05:51:43 GMT+1100 (Australian Eastern Daylight Time),",apple=17[$3],banana=40[$2],soup=48[$1],water=23[$200],lip stick=30[$40],coke=11[$10],bread=49[$2],fanta=34[$25]",default,default,7037,bcS4Iyi6qhhwsIp5
Tue Nov 06 2012 16:12:19 GMT+1100 (Australian Eastern Daylight Time),",lip stick=45[$40],banana=46[$2],coke=10[$10],fanta=33[$25],bread=36[$2]",default,default,2889,bfgMg274J9QwxUh0
Sun Jul 29 2018 22:13:26 GMT+1000 (Australian Eastern Standard Time),",water=12[$200],banana=12[$2],fanta=44[$25],apple=20[$3],coke=19[$10],bread=46[$2],soup=31[$1],lip stick=26[$40]",default,default,4937,bfj3FviAir1nQnuq
Mon Sep 30 2019 05:47:53 GMT+1000 (Australian Eastern Standard Time),",soup=27[$1],banana=39[$2],water=37[$200],bread=5[$2],coke=35[$10]",default,default,7865,bgcVQ69OlweSfzRe
Sun May 20 2012 02:44:14 GMT+1000 (Australian Eastern Standard Time),",soup=12[$1],coke=3[$10],water=13[$200],banana=20[$2],bread=25[$2],fanta=7[$25],lip stick=18[$40]",default,default,3627,bhfYWXvvIM5CA61X
Sat Jun 16 2012 16:15:43 GMT+1000 (Australian Eastern Standard Time),",fanta=11[$25],water=29[$200],bread=5[$2],apple=16[$3],banana=49[$2],lip stick=19[$40],soup=47[$1],coke=34[$10]",default,default,7378,bht6It7f4i6Qt9tq
Sat Sep 20 2014 21:09:12 GMT+1000 (Australian Eastern Standard Time),",fanta=2[$25],coke=2[$10],banana=27[$2],lip stick=29[$40],soup=22[$1],bread=23[$2],apple=30[$3],water=44[$200]",default,default,10242,biRGFF4PLDNKcQxh
Sat Apr 12 2014 06:50:39 GMT+1000 (Australian Eastern Standard Time),",coke=9[$10],water=39[$200],bread=24[$2],fanta=9[$25],lip stick=14[$40],apple=17[$3],soup=2[$1],banana=7[$2]",default,default,8790,biVXZISsZV0d6kGu
Sun Apr 27 2014 14:14:40 GMT+1000 (Australian Eastern Standard Time),",fanta=17[$25],apple=48[$3],bread=8[$2],water=32[$200],banana=29[$2],lip stick=10[$40],coke=18[$10],soup=3[$1]",default,default,7626,bm6Lf7r72OS7MBym
Wed May 20 2015 21:40:16 GMT+1000 (Australian Eastern Standard Time),",apple=30[$3],water=27[$200],banana=42[$2],lip stick=34[$40],soup=3[$1],coke=9[$10],fanta=10[$25],bread=41[$2]",default,default,7359,bqNvNT20t3Pl3BxG
Tue Oct 29 2013 01:39:31 GMT+1100 (Australian Eastern Daylight Time),",lip stick=5[$40],fanta=5[$25],water=15[$200],banana=12[$2],coke=10[$10],bread=11[$2],apple=17[$3],soup=9[$1]",default,default,3531,bqdOkyA0LNayD2SO
Sun Aug 31 2014 09:54:26 GMT+1000 (Australian Eastern Standard Time),",soup=34[$1],apple=31[$3],water=47[$200],banana=13[$2],fanta=5[$25],lip stick=20[$40],coke=18[$10],bread=19[$2]",default,default,10696,bqpvAphc9vRXgj4q
Sun Apr 03 2016 07:51:42 GMT+1000 (Australian Eastern Standard Time),",soup=9[$1],water=5[$200],apple=45[$3],banana=4[$2],bread=25[$2],coke=30[$10],lip stick=45[$40]",default,default,3302,btXrtsURqhMVDjLS
Thu Aug 07 2014 02:14:44 GMT+1000 (Australian Eastern Standard Time),",coke=26[$10],lip stick=16[$40],bread=3[$2],water=24[$200],apple=44[$3],soup=32[$1],banana=27[$2],fanta=28[$25]",default,default,6624,bu5DwIzpSK2CHCAr
Sat Apr 15 2017 20:44:38 GMT+1000 (Australian Eastern Standard Time),",water=47[$200],coke=17[$10],soup=13[$1],lip stick=26[$40],fanta=35[$25],apple=28[$3],bread=15[$2],banana=11[$2]",default,default,11634,buMk51rps539Qp3Z
Sat Oct 11 2014 04:09:52 GMT+1100 (Australian Eastern Daylight Time),",lip stick=18[$40],fanta=22[$25],bread=10[$2],banana=35[$2],soup=32[$1],coke=29[$10],water=34[$200],apple=22[$3]",default,default,8548,buwbNdo2wW2r7ish
Sun May 31 2020 06:38:03 GMT+1000 (Australian Eastern Standard Time),",apple=22[$3],soup=25[$1],lip stick=3[$40],bread=15[$2],coke=25[$10],water=16[$200],fanta=36[$25],banana=38[$2]",default,default,4667,bwiDQXHLsXNeEB8A
Fri Aug 10 2018 08:30:30 GMT+1000 (Australian Eastern Standard Time),,default,default,0,bzeRppcUxcESi0P3
Fri May 11 2012 23:00:15 GMT+1000 (Australian Eastern Standard Time),",soup=10[$1],lip stick=41[$40],coke=34[$10],banana=21[$2],water=7[$200],fanta=30[$25],bread=19[$2],apple=9[$3]",default,default,4247,c0W0wPwejYLCwdba
Fri Mar 29 2019 16:58:08 GMT+1100 (Australian Eastern Daylight Time),",coke=25[$10],banana=38[$2],water=16[$200],bread=13[$2],fanta=25[$25]",default,default,4177,c0xViecXGfQHAiNc
Tue Nov 24 2020 09:26:21 GMT+1100 (Australian Eastern Daylight Time),",water=27[$200],soup=6[$1],banana=13[$2],coke=29[$10],bread=6[$2],fanta=22[$25],lip stick=46[$40],apple=12[$3]",default,default,8160,c4RWmTtRYurworek
Fri Oct 05 2012 23:30:52 GMT+1000 (Australian Eastern Standard Time),",lip stick=4[$40],banana=15[$2],coke=15[$10],fanta=4[$25],apple=43[$3],bread=18[$2],water=32[$200],soup=23[$1]",default,default,7028,c5W5oeomuA5iarzZ
Thu Feb 06 2014 23:36:23 GMT+1100 (Australian Eastern Daylight Time),",soup=32[$1],fanta=5[$25],apple=32[$3],coke=29[$10],water=4[$200],lip stick=13[$40],bread=15[$2],banana=28[$2]",default,default,1949,c6Xf7Lrl8bTVciqE
Sun Oct 13 2019 08:08:43 GMT+1100 (Australian Eastern Daylight Time),",apple=36[$3],lip stick=7[$40],coke=32[$10],bread=37[$2],water=39[$200],soup=27[$1],banana=18[$2],fanta=5[$25]",default,default,8770,c6iBtvkWI7jMGF0E
Thu Jan 05 2012 18:27:10 GMT+1100 (Australian Eastern Daylight Time),",water=4[$200],fanta=40[$25],apple=11[$3],coke=34[$10],soup=30[$1],banana=18[$2],bread=1[$2]",default,default,2241,c824DTr832G3EHRD
Fri Aug 17 2018 14:35:34 GMT+1000 (Australian Eastern Standard Time),",banana=48[$2],water=39[$200],soup=11[$1],fanta=33[$25],apple=14[$3],coke=2[$10],bread=14[$2],lip stick=49[$40]",default,default,10782,c8YEWpnTKBp7FwZp
Sat Apr 25 2015 18:51:16 GMT+1000 (Australian Eastern Standard Time),",fanta=12[$25],bread=3[$2],lip stick=46[$40],banana=12[$2],apple=13[$3],water=22[$200],soup=8[$1],coke=2[$10]",default,default,6637,cAH0EDiCGyIIEyVD
Tue Oct 16 2012 07:44:26 GMT+1100 (Australian Eastern Daylight Time),",banana=3[$2],coke=10[$10],fanta=41[$25],bread=4[$2],water=49[$200],apple=17[$3],lip stick=10[$40]",default,default,11390,cBLTKLwghP8crT3g
Fri Jan 11 2013 04:51:50 GMT+1100 (Australian Eastern Daylight Time),",lip stick=40[$40],bread=3[$2],fanta=28[$25],apple=4[$3],coke=50[$10],water=30[$200],banana=34[$2],soup=16[$1]",default,default,8902,cFxMqj4M9wfihHFX
Tue Jul 04 2017 03:55:37 GMT+1000 (Australian Eastern Standard Time),",apple=35[$3],fanta=5[$25],water=11[$200],soup=25[$1],banana=30[$2],bread=25[$2]",default,default,2565,cG4oZlzqtF0vx8A6
Tue Oct 29 2019 15:28:29 GMT+1100 (Australian Eastern Daylight Time),",lip stick=23[$40],banana=50[$2],bread=22[$2],water=46[$200],apple=32[$3],coke=42[$10],fanta=39[$25],soup=8[$1]",default,default,11763,cIiKsmUYMMl712FQ
Sat Apr 20 2013 07:10:13 GMT+1000 (Australian Eastern Standard Time),",bread=49[$2],soup=44[$1],banana=12[$2],fanta=17[$25],lip stick=5[$40],water=6[$200],apple=23[$3]",default,default,2060,cJ9K4K4SpycgvLBg
Mon Oct 24 2016 21:52:50 GMT+1100 (Australian Eastern Daylight Time),",coke=5[$10],water=27[$200],fanta=50[$25],bread=12[$2],soup=40[$1],banana=22[$2],apple=46[$3],lip stick=30[$40]",default,default,8146,cNGdp933biqfRXyZ
Fri Aug 09 2013 02:47:54 GMT+1000 (Australian Eastern Standard Time),",water=8[$200],banana=12[$2],lip stick=46[$40],soup=26[$1],coke=25[$10],bread=45[$2],fanta=5[$25]",default,default,3955,cNIOYwyedrUr4OiN
Thu Aug 22 2013 07:38:35 GMT+1000 (Australian Eastern Standard Time),",coke=34[$10],bread=1[$2],banana=18[$2],lip stick=8[$40],fanta=21[$25],apple=45[$3],soup=34[$1]",default,default,1392,cNXhI3Cb6kCRrs1d
Mon Dec 04 2017 06:32:44 GMT+1100 (Australian Eastern Daylight Time),",fanta=42[$25],lip stick=48[$40],coke=46[$10],water=10[$200],apple=13[$3],banana=9[$2],soup=33[$1]",default,default,5520,cPAYVwqa1DR0XkOS
Sat Jul 25 2015 23:27:59 GMT+1000 (Australian Eastern Standard Time),",bread=9[$2],fanta=48[$25],coke=30[$10],lip stick=32[$40],banana=13[$2],water=28[$200]",default,default,8424,cQD0pWkrqFPEyoZf
Sun Dec 10 2017 21:00:23 GMT+1100 (Australian Eastern Daylight Time),",lip stick=3[$40],coke=39[$10],bread=15[$2],apple=39[$3],soup=38[$1],fanta=34[$25],water=29[$200],banana=32[$2]",default,default,7409,cS3JZpcdw765RoFB
Sat Aug 25 2012 05:53:27 GMT+1000 (Australian Eastern Standard Time),",apple=24[$3],banana=19[$2],fanta=25[$25],water=8[$200],soup=16[$1],coke=32[$10]",default,default,2671,cTMe1Gz6FjnJM4EZ
Tue Jan 26 2016 03:48:37 GMT+1100 (Australian Eastern Daylight Time),",fanta=1[$25],water=25[$200],banana=19[$2],bread=10[$2],coke=3[$10],soup=39[$1],apple=32[$3],lip stick=28[$40]",default,default,6368,cUk7csiMzRRfURZs
Tue Aug 13 2019 22:41:57 GMT+1000 (Australian Eastern Standard Time),",water=40[$200],coke=4[$10],lip stick=41[$40]",default,default,9680,cXY12opSoirT2bg6
Sat Mar 31 2012 21:36:00 GMT+1100 (Australian Eastern Daylight Time),",coke=23[$10],lip stick=10[$40],soup=38[$1],water=35[$200],banana=18[$2],apple=46[$3],fanta=2[$25]",default,default,7892,cZrI9TKjsOs6tAkH
Thu May 30 2013 02:50:49 GMT+1000 (Australian Eastern Standard Time),",bread=31[$2],fanta=38[$25],banana=34[$2],soup=22[$1],water=40[$200]",default,default,9102,ca19FjuFOnTRRfnP
Fri Mar 29 2013 05:03:19 GMT+1100 (Australian Eastern Daylight Time),",soup=16[$1],bread=44[$2],apple=49[$3],coke=6[$10],banana=27[$2],water=33[$200],fanta=1[$25],lip stick=11[$40]",default,default,7430,caYXuzT3bBzjFWkT
Sun Jan 22 2017 04:50:11 GMT+1100 (Australian Eastern Daylight Time),",soup=16[$1],fanta=34[$25],lip stick=31[$40],bread=2[$2],water=16[$200],apple=15[$3],coke=42[$10]",default,default,5775,cdq1jNRGvH3ROXH5
Sat Sep 07 2013 18:09:02 GMT+1000 (Australian Eastern Standard Time),",apple=31[$3],banana=24[$2],bread=13[$2],coke=29[$10],lip stick=6[$40],fanta=16[$25],water=3[$200],soup=5[$1]",default,default,1702,cniGWuJB4jfd3MRg
Mon Mar 08 2021 16:29:52 GMT+1100 (Australian Eastern Daylight Time),",apple=18[$3],coke=26[$10],banana=50[$2],water=21[$200],fanta=45[$25]",default,default,5739,csZaN5o1wZxAXNQw
Fri Dec 08 2017 10:41:21 GMT+1100 (Australian Eastern Daylight Time),",apple=2[$3],lip stick=23[$40],banana=40[$2]",default,default,1006,ctcFpysitwZE1iq8
Thu Sep 06 2012 21:53:36 GMT+1000 (Australian Eastern Standard Time),",coke=16[$10],fanta=47[$25],water=18[$200],bread=9[$2],apple=20[$3],banana=17[$2],lip stick=50[$40]",default,default,7047,cw54nRwcRATDbsfy
